DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,SCALEB,SCALEG,SCALEE,PAYHELP,ENERGYASST,COLDMA,HOTMA
1273.15,478.11,0.0,0.0,0,0,0,-2,0,0,0
1567.33,396.18,0.0,0.0,0,0,0,-2,0,0,0
1398.38,0.0,899.72,0.0,0,0,0,-2,0,0,0
1453.87,753.06,0.0,0.0,0,0,0,-2,0,0,0
98.49,16.78,0.0,0.0,0,0,0,-2,0,0,0
1579.31,689.33,0.0,0.0,0,0,0,-2,0,0,0
1186.71,707.27,0.0,0.0,0,0,0,-2,0,0,0
200.96,304.76,0.0,0.0,2,0,0,-2,0,0,0
664.11,848.91,0.0,0.0,0,0,0,-2,0,0,0
1214.26,1016.81,0.0,0.0,0,0,0,-2,0,0,0
1412.92,0.0,0.0,0.0,0,0,0,-2,1,0,0
1145.19,0.0,2199.51,0.0,0,0,0,-2,0,0,0
729.58,0.0,0.0,2049.96,0,0,0,-2,0,0,0
1488.79,0.0,0.0,0.0,0,0,0,-2,0,0,0
1122.61,941.6,0.0,0.0,2,0,3,0,0,0,0
2048.3,750.64,0.0,0.0,3,0,3,0,0,0,0
1416.1,732.9,0.0,0.0,0,0,0,-2,0,0,0
1404.66,0.0,0.0,0.0,0,0,0,-2,0,0,0
2650.15,0.0,0.0,0.0,2,0,2,0,0,0,0
1528.39,940.62,0.0,0.0,2,0,0,-2,0,0,0
1339.94,1007.61,0.0,0.0,0,0,0,-2,0,0,0
521.79,371.88,0.0,0.0,0,0,0,-2,0,0,0
1950.72,0.0,0.0,966.72,2,3,3,0,0,0,0
1062.84,520.29,0.0,0.0,0,0,0,-2,0,0,0
747.73,409.05,0.0,0.0,0,0,0,-2,0,0,0
1778.36,0.0,0.0,997.2,1,3,1,0,0,0,0
4294.9,0.0,0.0,0.0,0,0,0,-2,0,0,0
1054.07,970.42,0.0,0.0,0,0,3,0,0,0,0
914.24,0.0,0.0,0.0,0,0,0,-2,0,0,0
2318.76,0.0,0.0,0.0,0,0,0,-2,0,0,0
3381.76,0.0,0.0,0.0,1,2,3,0,0,0,0
468.49,512.52,0.0,0.0,0,0,0,-2,0,0,0
407.16,867.95,0.0,0.0,0,0,0,-2,1,0,0
997.8,360.01,0.0,0.0,2,0,0,-2,0,0,0
2135.53,0.0,0.0,449.05,0,0,0,-2,0,0,0
719.09,736.1,0.0,0.0,0,0,0,-2,0,0,0
909.4,1373.77,0.0,0.0,0,0,0,-2,0,0,0
739.11,570.3,0.0,0.0,0,0,0,-2,0,0,0
682.25,0.0,0.0,202.47,0,0,0,-2,0,0,0
1404.5,739.57,0.0,0.0,0,0,0,-2,0,0,0
1999.79,557.98,0.0,0.0,0,0,0,-2,0,0,0
1433.33,493.5,0.0,0.0,0,0,0,-2,1,0,0
1457.58,0.0,0.0,1675.39,0,0,0,-2,0,0,0
516.61,1353.42,0.0,0.0,0,0,0,-2,0,0,0
685.17,327.02,0.0,0.0,2,0,0,-2,0,0,0
1508.81,808.52,0.0,0.0,0,0,0,-2,0,0,0
831.68,0.0,0.0,0.0,0,0,0,-2,1,0,0
763.34,634.03,0.0,0.0,0,0,0,-2,0,0,0
430.26,601.86,0.0,0.0,1,0,0,-2,0,0,0
1929.28,0.0,0.0,0.0,0,0,0,-2,0,0,0
497.48,232.48,0.0,0.0,0,0,0,-2,0,0,0
1780.15,742.54,0.0,0.0,3,2,1,0,0,0,0
769.87,596.76,0.0,0.0,0,0,0,-2,0,0,0
1370.26,307.22,0.0,0.0,2,0,2,1,0,0,0
4923.03,0.0,0.0,0.0,0,0,0,-2,0,0,0
1707.06,546.26,0.0,0.0,0,0,0,-2,0,0,0
1757.91,758.1,0.0,0.0,0,0,0,-2,0,0,0
431.93,322.14,0.0,0.0,0,0,0,-2,0,0,0
3459.26,0.0,0.0,945.78,1,0,1,1,0,0,0
2183.03,741.6,0.0,0.0,0,0,0,-2,0,0,0
6605.33,0.0,0.0,0.0,0,0,0,-2,0,0,0
1339.61,841.61,0.0,0.0,0,1,0,-2,0,1,0
4051.17,391.91,0.0,0.0,0,0,0,-2,0,0,0
969.48,305.41,0.0,0.0,0,3,0,-2,0,0,0
2119.2,0.0,1338.42,0.0,0,0,0,-2,0,0,0
1490.95,891.28,0.0,0.0,0,0,0,-2,0,0,0
1164.11,0.0,0.0,822.14,0,0,0,-2,0,0,0
1679.61,0.0,0.0,0.0,0,0,0,-2,0,0,0
2237.17,432.06,0.0,0.0,0,0,3,0,0,0,0
1884.69,8.45,0.0,0.0,0,0,3,0,0,0,0
1063.24,0.0,0.0,0.0,1,1,0,-2,0,0,0
1062.83,521.02,0.0,0.0,0,0,0,-2,0,0,0
1331.01,616.83,0.0,0.0,0,0,0,-2,0,0,0
450.18,0.0,0.0,0.0,0,0,0,-2,0,0,0
756.46,438.4,0.0,0.0,0,0,0,-2,0,0,0
574.21,277.71,0.0,0.0,2,0,0,-2,0,0,0
654.64,362.77,0.0,0.0,0,0,0,-2,0,0,0
2006.45,1411.7,0.0,0.0,0,0,0,-2,0,0,0
1134.36,534.82,0.0,0.0,0,0,0,-2,0,0,0
951.36,2100.05,0.0,0.0,0,0,0,-2,0,0,0
1852.3,0.0,0.0,0.0,0,0,0,-2,0,0,0
647.5,0.0,0.0,581.17,2,0,3,0,0,0,0
1955.78,982.03,0.0,0.0,0,0,0,-2,0,0,0
1168.41,445.07,0.0,0.0,1,0,0,-2,1,0,0
1454.81,0.0,0.0,566.79,0,0,0,-2,0,0,0
834.46,684.6,0.0,0.0,2,2,0,-2,0,0,0
869.08,697.63,0.0,0.0,0,0,0,-2,0,0,0
329.4,702.93,0.0,0.0,0,0,0,-2,0,0,0
1981.31,486.24,0.0,0.0,0,0,0,-2,0,0,0
3687.08,0.0,0.0,0.0,2,0,0,-2,1,0,0
1588.23,0.0,0.0,826.65,0,0,0,-2,0,0,0
906.95,262.6,440.35,0.0,0,0,0,-2,0,0,0
1857.03,306.92,0.0,0.0,3,3,1,0,0,0,0
1222.02,709.37,0.0,0.0,0,0,0,-2,0,0,0
1965.22,0.0,0.0,0.0,0,0,0,-2,0,0,0
1434.28,0.0,1260.42,0.0,0,0,0,-2,0,0,0
771.75,0.0,0.0,371.18,0,0,0,-2,0,0,0
1289.15,0.0,0.0,0.0,0,0,0,-2,0,0,0
3009.82,915.9,0.0,0.0,1,0,0,-2,0,0,0
2948.48,0.0,1521.53,0.0,0,0,0,-2,0,0,0
597.84,695.19,1245.94,0.0,2,2,2,0,0,0,0
907.46,1029.9,0.0,0.0,0,0,0,-2,0,0,0
3342.54,405.36,0.0,0.0,0,0,0,-2,0,0,0
2118.67,2564.67,0.0,0.0,0,0,0,-2,0,0,0
1373.74,6.26,0.0,0.0,0,0,0,-2,0,0,0
358.46,155.69,0.0,0.0,0,0,0,-2,0,0,0
2178.96,643.77,0.0,0.0,0,0,0,-2,0,0,0
659.2,0.0,0.0,0.0,0,0,0,-2,0,0,0
3180.25,776.69,0.0,0.0,0,0,0,-2,0,0,0
627.33,0.0,0.0,0.0,0,0,0,-2,0,0,0
1328.0,347.19,0.0,0.0,1,2,0,-2,1,0,0
1167.03,612.69,0.0,0.0,0,0,0,-2,0,0,0
197.9,552.53,0.0,0.0,0,0,0,-2,0,0,0
2163.31,563.5,0.0,0.0,0,0,0,-2,0,0,0
1007.32,0.0,944.69,0.0,3,0,0,-2,1,0,0
1402.8,0.0,0.0,0.0,0,0,0,-2,0,0,0
1669.96,0.0,0.0,0.0,0,0,2,1,1,0,0
1619.37,413.36,0.0,0.0,0,0,0,-2,0,0,0
1250.33,663.27,0.0,0.0,0,0,0,-2,0,0,0
797.58,714.66,0.0,0.0,0,0,0,-2,0,0,0
507.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
1396.81,602.82,0.0,0.0,0,0,0,-2,0,0,0
1333.77,0.0,0.0,88.3,0,0,0,-2,0,0,0
1617.0,322.91,0.0,0.0,0,0,0,-2,0,0,0
713.27,261.73,0.0,0.0,0,0,0,-2,0,0,0
606.96,331.16,0.0,0.0,0,2,0,-2,1,0,0
1662.59,771.82,0.0,0.0,2,2,1,0,0,0,0
459.13,504.56,0.0,0.0,0,0,0,-2,1,0,0
1799.26,278.18,0.0,0.0,2,2,2,0,0,0,0
1183.45,0.0,0.0,0.0,0,0,0,-2,0,0,0
226.29,160.28,0.0,0.0,2,1,0,-2,0,0,0
331.35,0.0,0.0,143.92,0,0,0,-2,0,0,0
1465.4,652.08,0.0,0.0,0,0,0,-2,0,0,0
929.01,0.0,1220.07,0.0,0,0,0,-2,0,0,0
837.32,325.05,0.0,0.0,0,0,0,-2,0,0,0
2597.61,580.41,0.0,0.0,0,0,0,-2,0,0,0
2002.18,650.24,0.0,0.0,0,0,0,-2,0,0,0
1021.76,0.0,0.0,0.0,0,0,0,-2,0,0,0
733.44,807.76,0.0,0.0,0,0,0,-2,0,0,0
1732.04,525.59,0.0,0.0,0,0,0,-2,0,0,0
1347.24,593.37,0.0,0.0,0,0,0,-2,0,0,0
1283.49,1415.17,0.0,0.0,0,0,0,-2,0,0,0
768.52,332.01,0.0,0.0,0,0,0,-2,0,0,0
307.06,467.19,0.0,0.0,0,0,0,-2,0,0,0
1003.37,0.0,0.0,0.0,0,2,0,-2,0,0,0
850.75,492.82,0.0,0.0,0,0,0,-2,0,0,0
4979.82,1700.03,0.0,0.0,0,0,0,-2,0,0,0
712.31,522.47,0.0,0.0,0,0,0,-2,0,0,0
1534.87,0.0,0.0,12.11,0,0,0,-2,0,0,0
1291.0,532.19,0.0,0.0,0,0,0,-2,0,0,0
1144.98,819.01,0.0,0.0,0,0,0,-2,0,0,0
531.1,656.99,0.0,0.0,0,0,0,-2,0,0,0
1998.15,0.0,0.0,1198.24,0,0,0,-2,0,0,0
1256.85,252.15,0.0,0.0,0,0,0,-2,0,0,0
2427.83,691.56,0.0,0.0,0,0,3,0,0,0,0
1910.45,14.62,0.0,0.0,0,0,0,-2,0,0,0
1502.78,806.87,0.0,0.0,0,0,3,0,1,0,0
2021.39,774.44,0.0,0.0,0,0,0,-2,0,0,0
1165.1,480.61,0.0,0.0,0,0,0,-2,1,0,0
971.51,236.53,0.0,0.0,2,0,3,0,0,0,0
1373.16,0.0,0.0,0.0,0,0,0,-2,0,0,0
5593.17,1016.69,0.0,0.0,0,0,0,-2,0,0,0
1435.92,0.0,0.0,0.0,0,0,0,-2,0,0,0
2135.68,1056.32,0.0,0.0,0,0,0,-2,0,0,0
850.59,0.0,0.0,0.0,0,0,0,-2,0,0,0
3344.12,670.24,0.0,0.0,0,0,0,-2,0,0,0
1308.03,0.0,0.0,0.0,0,0,0,-2,0,0,0
1304.94,0.0,0.0,0.0,3,0,0,-2,0,0,0
1560.48,615.3,0.0,0.0,0,0,0,-2,0,0,0
1277.64,450.9,0.0,0.0,0,0,0,-2,0,0,0
749.5,0.0,0.0,0.0,0,0,0,-2,1,0,0
1860.88,0.0,1435.93,0.0,0,0,0,-2,0,0,0
4091.27,0.0,2425.95,144.22,0,0,0,-2,0,0,0
2823.9,28.37,0.0,0.0,0,0,0,-2,0,0,0
740.83,0.0,0.0,1469.16,0,0,0,-2,0,0,0
1126.75,0.0,1746.8,0.0,0,0,0,-2,0,0,0
1882.0,468.96,0.0,0.0,0,0,0,-2,0,0,0
1577.15,389.05,0.0,0.0,0,0,0,-2,0,0,0
539.94,0.0,0.0,0.0,0,0,0,-2,0,0,0
2145.63,861.05,0.0,0.0,0,0,0,-2,0,0,0
442.92,181.12,0.0,0.0,3,0,0,-2,0,0,0
585.7,472.45,0.0,0.0,0,0,0,-2,0,0,0
787.12,16.95,1262.47,205.17,0,2,0,-2,0,0,0
975.8,0.0,1811.46,28.89,0,0,0,-2,0,0,0
797.33,888.2,0.0,0.0,0,0,0,-2,0,0,0
605.86,847.32,0.0,0.0,0,0,0,-2,0,0,0
878.07,0.0,0.0,0.0,0,0,0,-2,0,0,0
920.07,766.55,0.0,0.0,2,0,2,0,0,0,0
1647.19,700.71,0.0,0.0,3,0,0,-2,0,0,0
466.81,685.82,0.0,0.0,0,0,0,-2,0,0,0
887.13,154.05,0.0,0.0,0,0,0,-2,0,0,0
991.47,0.0,0.0,1336.81,0,0,0,-2,0,0,0
580.47,570.84,0.0,0.0,0,0,0,-2,0,0,0
1314.16,0.0,0.0,1080.29,0,0,0,-2,0,0,0
303.32,247.65,0.0,0.0,0,0,0,-2,0,0,0
2428.6,719.65,0.0,0.0,2,0,0,-2,0,0,0
1778.67,0.0,0.0,742.13,0,0,0,-2,0,0,0
1096.24,822.08,0.0,0.0,0,0,0,-2,0,0,0
778.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
1001.7,1130.13,0.0,0.0,0,0,0,-2,0,0,0
850.06,517.96,0.0,0.0,0,0,0,-2,0,0,0
2594.71,0.0,0.0,0.0,0,0,2,0,0,0,0
1028.8,288.21,0.0,0.0,0,0,0,-2,0,0,0
1041.72,604.71,0.0,0.0,0,0,0,-2,0,0,0
1587.59,879.87,0.0,0.0,1,0,0,-2,0,0,0
745.46,366.72,0.0,0.0,0,0,0,-2,0,0,0
748.17,0.0,1658.13,695.64,0,0,0,-2,0,0,0
1773.19,306.91,1146.78,0.0,0,0,0,-2,0,0,0
510.67,444.46,0.0,0.0,0,0,0,-2,0,0,0
758.58,486.21,0.0,0.0,2,0,0,-2,0,0,0
1207.25,420.56,0.0,0.0,0,0,0,-2,0,0,0
652.61,0.0,0.0,0.0,0,0,0,-2,0,0,0
2004.1,58.64,0.0,0.0,1,0,0,-2,0,0,0
1892.06,0.0,0.0,0.0,0,0,0,-2,0,0,0
532.56,541.81,0.0,0.0,0,0,0,-2,0,0,0
2085.85,635.43,0.0,0.0,2,2,1,1,0,0,0
695.9,0.0,0.0,0.0,0,0,0,-2,0,0,0
762.32,606.57,0.0,0.0,0,0,0,-2,0,0,0
523.27,0.0,0.0,692.12,0,0,0,-2,0,0,0
2103.84,429.09,0.0,0.0,2,0,0,-2,0,0,0
1752.85,0.0,0.0,0.0,1,0,0,-2,0,0,0
1404.59,540.14,0.0,0.0,3,0,0,-2,0,0,0
751.04,604.23,0.0,0.0,3,0,0,-2,0,0,0
354.09,526.07,0.0,0.0,0,0,0,-2,0,0,0
787.51,467.42,0.0,0.0,0,0,0,-2,0,0,0
545.17,465.11,0.0,0.0,0,0,0,-2,0,0,0
1847.9,0.0,1824.02,653.18,0,0,0,-2,0,0,0
1209.2,953.66,0.0,0.0,0,3,0,-2,0,0,0
1671.33,16.68,0.0,35.21,0,0,0,-2,0,0,0
1843.15,0.0,597.78,0.0,0,0,0,-2,0,0,0
1998.08,0.0,0.0,0.0,0,0,0,-2,0,0,0
811.36,442.29,0.0,0.0,0,0,0,-2,0,0,0
2247.94,0.0,0.0,0.0,0,0,0,-2,0,0,0
1489.74,763.29,0.0,0.0,0,0,0,-2,0,0,0
1358.09,783.64,0.0,0.0,0,0,0,-2,0,0,0
1546.09,548.38,0.0,0.0,0,0,0,-2,0,0,0
1678.48,475.14,0.0,0.0,0,0,0,-2,0,0,0
962.45,380.86,0.0,0.0,0,0,0,-2,0,0,0
2143.9,492.55,0.0,0.0,0,0,0,-2,0,0,0
3639.17,0.0,0.0,0.0,0,0,0,-2,0,0,0
792.77,586.14,0.0,0.0,0,0,0,-2,0,0,0
1802.05,406.91,0.0,0.0,0,0,0,-2,0,0,0
1507.01,1185.86,0.0,0.0,0,0,0,-2,0,0,0
1896.56,525.58,0.0,0.0,0,0,0,-2,0,0,0
788.99,0.0,0.0,0.0,0,0,0,-2,0,0,0
1973.44,1192.06,0.0,0.0,0,0,0,-2,0,0,0
1349.75,1013.79,0.0,0.0,0,0,0,-2,0,0,0
896.82,370.24,0.0,0.0,0,0,0,-2,0,0,0
4285.5,0.0,0.0,1347.86,0,0,0,-2,0,0,0
2398.26,0.0,0.0,0.0,2,0,0,-2,0,0,0
1663.7,476.39,0.0,0.0,0,0,0,-2,0,0,0
594.52,0.0,0.0,0.0,0,0,0,-2,0,0,0
631.4,460.73,0.0,0.0,0,0,0,-2,0,0,0
885.37,773.4,0.0,0.0,0,0,0,-2,0,0,0
724.4,711.92,0.0,0.0,0,0,0,-2,0,0,0
975.82,0.0,0.0,0.0,0,0,0,-2,0,0,0
1383.92,623.86,0.0,0.0,3,0,0,-2,0,0,0
1035.98,13.93,0.0,0.0,0,0,0,-2,0,0,0
1148.34,617.54,0.0,0.0,0,0,0,-2,0,0,0
499.68,582.98,0.0,0.0,0,0,0,-2,0,0,0
1325.07,971.64,0.0,0.0,0,0,0,-2,0,0,0
924.95,608.99,0.0,0.0,0,0,0,-2,0,0,0
1135.35,0.0,793.52,0.0,0,0,0,-2,0,0,0
1118.74,998.12,0.0,0.0,0,0,0,-2,0,0,0
1217.64,1901.94,0.0,0.0,0,0,0,-2,0,0,0
1396.31,761.32,0.0,0.0,0,0,0,-2,0,0,0
3389.22,0.0,0.0,0.0,0,0,0,-2,0,0,0
715.31,0.0,354.35,0.0,0,0,0,-2,0,0,0
1266.76,2577.94,0.0,0.0,0,0,0,-2,0,0,0
2184.8,0.0,0.0,0.0,0,0,0,-2,0,0,0
659.75,0.0,0.0,0.0,0,0,0,-2,1,0,0
2125.11,0.0,0.0,87.17,2,3,0,-2,0,0,0
2188.07,660.88,0.0,0.0,1,0,1,1,0,0,0
952.02,588.08,0.0,0.0,0,0,0,-2,0,0,0
365.77,240.12,0.0,0.0,0,0,0,-2,0,0,0
903.7,0.0,0.0,0.0,0,0,0,-2,0,0,0
1394.84,0.0,0.0,11.37,0,0,0,-2,0,0,0
2501.62,400.33,0.0,0.0,0,0,0,-2,0,0,0
1708.99,804.22,0.0,0.0,0,0,0,-2,0,0,0
1626.21,188.41,0.0,0.0,0,0,0,-2,0,0,0
2582.34,0.0,0.0,0.0,0,0,0,-2,0,0,0
3460.9,0.0,0.0,0.0,0,0,3,0,0,0,0
792.44,1167.97,0.0,0.0,0,0,0,-2,0,0,0
1832.73,834.04,0.0,0.0,0,0,0,-2,0,0,0
1540.46,854.75,0.0,0.0,0,0,0,-2,0,0,0
1784.02,764.75,0.0,0.0,0,0,0,-2,0,0,0
1446.21,576.98,0.0,0.0,0,0,0,-2,0,0,0
802.45,0.0,0.0,0.0,0,0,0,-2,0,0,0
1012.33,492.35,0.0,0.0,0,0,0,-2,0,0,0
2814.29,1304.55,0.0,0.0,0,0,0,-2,0,0,0
563.53,0.0,0.0,529.07,0,0,0,-2,0,0,0
1025.04,2437.93,0.0,0.0,0,0,0,-2,0,0,0
1697.02,1047.41,0.0,0.0,0,0,0,-2,0,0,0
1102.07,0.0,0.0,430.37,0,0,0,-2,0,0,0
857.47,1055.57,0.0,0.0,0,0,0,-2,0,0,0
659.28,798.62,0.0,0.0,2,0,0,-2,0,0,0
1502.41,26.43,0.0,0.0,0,0,0,-2,0,0,0
1639.6,488.35,0.0,0.0,0,0,0,-2,0,0,0
614.8,514.55,0.0,0.0,0,2,0,-2,0,0,0
1632.01,1020.46,0.0,0.0,0,0,0,-2,0,0,0
1400.58,0.0,0.0,0.0,0,0,0,-2,0,0,0
558.53,13.56,521.64,0.0,3,2,3,0,0,1,1
425.92,0.0,0.0,0.0,0,0,0,-2,0,0,0
357.27,0.0,0.0,0.0,1,2,0,-2,0,0,0
899.95,607.44,0.0,0.0,0,0,0,-2,0,0,0
1643.78,1299.87,0.0,0.0,2,0,0,-2,0,0,0
2893.42,0.0,0.0,20.8,2,0,0,-2,0,0,0
611.83,430.45,0.0,0.0,0,0,0,-2,0,0,0
751.7,371.52,0.0,0.0,0,0,0,-2,0,0,0
406.03,211.27,0.0,0.0,2,0,0,-2,0,0,0
1812.66,0.0,0.0,0.0,0,0,0,-2,0,0,0
1128.01,1198.17,0.0,0.0,0,0,0,-2,0,0,0
1980.03,643.62,0.0,0.0,0,0,0,-2,0,0,0
806.05,471.71,0.0,0.0,0,0,0,-2,0,0,0
974.54,857.27,0.0,0.0,0,0,3,0,0,0,0
2050.65,0.0,1009.62,0.0,0,0,0,-2,0,0,0
1949.31,0.0,0.0,0.0,1,2,0,-2,0,0,0
3380.37,0.0,0.0,69.11,0,0,0,-2,0,0,0
2278.01,17.21,0.0,0.0,2,0,3,1,1,0,0
317.02,974.35,0.0,0.0,0,0,0,-2,0,0,0
517.75,688.87,0.0,0.0,0,0,0,-2,0,0,0
705.46,388.69,0.0,0.0,0,0,0,-2,0,0,0
1750.82,861.39,0.0,0.0,0,0,0,-2,0,0,0
473.35,756.96,0.0,0.0,2,0,3,0,1,0,0
962.44,597.33,0.0,0.0,0,0,0,-2,0,0,0
783.54,342.22,0.0,0.0,0,0,0,-2,0,0,0
1796.39,306.49,0.0,0.0,0,0,0,-2,0,0,0
1862.14,434.1,0.0,0.0,2,2,1,0,0,0,0
824.7,430.92,0.0,0.0,0,0,0,-2,0,0,0
2304.52,0.0,0.0,0.0,0,0,0,-2,0,0,0
830.2,780.83,0.0,0.0,0,0,0,-2,0,0,0
234.65,83.41,0.0,0.0,0,0,0,-2,0,0,0
976.87,187.28,0.0,0.0,0,1,0,-2,0,0,0
1216.67,0.0,0.0,0.0,2,0,3,0,0,0,0
2162.65,0.0,0.0,0.0,0,0,0,-2,0,0,0
1922.2,707.28,0.0,0.0,0,0,0,-2,0,0,0
2821.1,0.0,0.0,0.0,0,0,0,-2,0,0,0
1031.08,72.07,0.0,0.0,2,0,0,-2,0,0,0
852.17,695.37,0.0,0.0,1,0,0,-2,0,0,0
782.24,0.0,0.0,0.0,2,0,3,0,0,0,0
1103.22,677.62,0.0,0.0,0,0,0,-2,0,0,0
1886.54,0.0,0.0,0.0,0,0,0,-2,0,0,0
2345.97,0.0,0.0,0.0,3,2,0,-2,0,0,0
1769.71,0.0,0.0,917.44,0,0,0,-2,0,0,0
1607.65,0.0,0.0,0.0,2,0,0,-2,0,0,0
2675.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
747.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
378.06,865.07,0.0,0.0,0,1,0,-2,0,0,0
1202.16,0.0,682.66,27.94,0,0,0,-2,0,0,0
2115.06,0.0,0.0,0.0,0,0,0,-2,0,0,0
2475.35,184.38,0.0,0.0,0,0,0,-2,0,0,0
193.02,1189.97,0.0,0.0,0,0,0,-2,0,0,0
1713.92,0.0,0.0,390.91,0,0,0,-2,0,0,0
550.83,0.0,0.0,0.0,0,0,0,-2,1,0,0
1912.03,0.0,0.0,0.0,0,0,0,-2,0,0,0
103.06,12.86,0.0,0.0,0,0,0,-2,0,0,0
377.07,0.0,528.7,0.0,0,0,0,-2,0,0,0
1362.11,430.95,0.0,0.0,0,0,0,-2,1,0,0
3147.37,0.0,465.31,0.0,0,0,0,-2,0,0,0
1110.85,453.61,0.0,0.0,3,0,0,-2,0,0,0
1117.96,0.0,0.0,0.0,0,0,0,-2,0,0,0
1394.2,620.11,0.0,0.0,3,0,1,0,0,0,0
1218.19,355.63,0.0,0.0,0,0,0,-2,0,0,0
556.21,955.29,0.0,0.0,0,0,3,0,0,0,0
2239.25,0.0,0.0,1425.85,0,0,0,-2,0,0,0
1023.78,614.11,0.0,0.0,0,0,0,-2,0,0,0
1298.38,853.55,0.0,0.0,0,0,0,-2,0,0,0
1414.11,991.8,0.0,0.0,0,0,0,-2,0,0,0
656.66,748.97,0.0,0.0,0,0,0,-2,0,0,0
995.19,415.42,0.0,0.0,0,0,0,-2,0,0,0
2091.06,826.29,0.0,0.0,1,2,3,1,1,1,0
1359.93,0.0,0.0,0.0,0,0,0,-2,0,0,0
704.94,0.0,0.0,0.0,3,0,0,-2,0,0,0
3466.95,0.0,2332.1,0.0,0,0,0,-2,0,0,0
993.21,705.1,0.0,0.0,0,0,0,-2,0,0,0
913.0,2101.89,0.0,0.0,0,0,0,-2,0,0,0
1697.02,636.37,0.0,0.0,0,0,0,-2,0,0,0
950.05,686.26,0.0,0.0,0,0,0,-2,0,0,0
1527.33,424.61,0.0,0.0,0,0,0,-2,0,0,0
2764.63,0.0,0.0,0.0,0,0,0,-2,0,0,0
2317.9,0.0,0.0,0.0,0,0,0,-2,0,0,0
1073.85,0.0,0.0,0.0,0,2,0,-2,1,0,0
1444.69,0.0,0.0,0.0,3,3,0,-2,0,0,0
352.58,0.0,0.0,0.0,2,2,0,-2,0,0,0
1759.12,67.55,0.0,0.0,0,0,0,-2,0,0,0
1432.24,429.7,0.0,0.0,0,0,0,-2,0,0,0
1270.96,0.0,0.0,0.0,0,0,0,-2,0,0,0
448.41,300.03,0.0,0.0,0,0,0,-2,0,0,0
923.11,583.83,0.0,0.0,0,0,0,-2,0,0,0
750.63,0.0,0.0,602.68,0,0,0,-2,0,0,0
404.31,382.02,0.0,0.0,0,0,0,-2,0,0,0
1030.46,603.25,0.0,0.0,0,0,0,-2,0,0,0
913.75,481.09,0.0,0.0,0,0,0,-2,0,0,0
1798.48,257.57,0.0,0.0,2,1,0,-2,0,0,0
1364.24,895.23,0.0,0.0,0,0,0,-2,0,0,0
754.55,0.0,0.0,0.0,0,3,0,-2,0,0,0
549.76,389.73,416.63,0.0,0,0,0,-2,0,0,0
1781.79,233.46,0.0,0.0,0,0,0,-2,0,0,0
954.54,0.0,0.0,837.77,0,0,0,-2,0,0,0
1180.94,2505.48,0.0,0.0,0,0,0,-2,0,0,0
1843.33,561.04,0.0,0.0,0,0,0,-2,0,0,0
1922.66,2223.44,0.0,0.0,0,0,0,-2,0,0,0
742.36,719.65,0.0,0.0,0,0,0,-2,0,0,0
4135.86,0.0,6690.54,1041.69,0,0,0,-2,0,0,0
420.75,497.77,0.0,0.0,1,0,0,-2,1,0,0
2186.09,3185.7,0.0,0.0,0,0,0,-2,0,0,0
2105.04,0.0,0.0,0.0,3,3,0,-2,0,0,0
2101.49,1145.43,0.0,0.0,0,0,0,-2,0,0,0
425.23,595.47,0.0,0.0,0,0,0,-2,0,0,0
971.73,0.0,0.0,569.58,2,2,0,-2,0,0,0
1644.89,0.0,0.0,0.0,0,0,0,-2,0,0,0
3788.06,0.0,0.0,0.0,0,0,0,-2,0,0,0
437.63,675.08,0.0,0.0,0,0,0,-2,0,0,0
1144.96,469.36,0.0,0.0,0,0,0,-2,0,0,0
2335.28,0.0,0.0,370.9,0,0,0,-2,0,0,0
728.5,76.47,0.0,0.0,1,3,2,0,0,0,0
1518.75,0.0,0.0,2045.99,2,2,0,-2,0,0,0
3224.91,0.0,0.0,0.0,0,0,0,-2,0,0,0
2780.25,0.0,0.0,0.0,0,0,0,-2,0,0,0
1788.89,0.0,0.0,0.0,0,0,0,-2,0,0,0
554.15,478.55,0.0,0.0,2,0,0,-2,1,0,0
704.18,585.26,0.0,0.0,0,0,0,-2,0,0,0
640.81,627.12,0.0,0.0,0,0,0,-2,0,0,0
1109.36,0.0,0.0,0.0,0,0,0,-2,0,0,0
2569.95,0.0,0.0,0.0,0,0,0,-2,0,0,0
455.24,0.0,0.0,0.0,0,0,0,-2,0,0,0
3908.67,4.69,0.0,11.86,0,0,0,-2,0,0,0
774.65,371.39,0.0,0.0,0,0,0,-2,0,0,0
2185.37,894.32,0.0,0.0,0,0,0,-2,0,0,0
3384.33,0.0,0.0,3374.55,0,0,0,-2,0,0,0
1152.53,0.0,1463.85,721.94,2,0,0,-2,0,0,0
363.27,355.33,0.0,0.0,0,0,2,0,1,0,0
1601.04,774.89,0.0,0.0,0,0,0,-2,0,0,0
849.34,0.0,0.0,0.0,0,0,0,-2,0,0,0
1812.17,27.46,0.0,0.0,0,0,0,-2,0,0,0
876.26,610.42,0.0,0.0,0,0,0,-2,0,0,0
1264.79,0.0,0.0,0.0,0,0,0,-2,0,0,0
3049.44,99.84,0.0,0.0,0,0,0,-2,0,0,0
324.63,348.15,0.0,0.0,0,0,0,-2,0,0,0
